2024-04-06 07:43:36,296 - INFO - Epoch: 53 |Total validation time:0h:0m:25s | Validation Loss: 0.2447 | Validation Balanced Accuracy: 81.9463 % 
2024-04-06 07:43:36,296 - INFO - Epoch: 53 |Total testing time: 0h:0m:32s | Test Loss: 0.3158 | Test Balanced Accuracy: 85.0572 %
2024-04-06 07:45:36,307 - INFO - Epoch: 54 |Total training time: 0h:1m:2s | Train Loss: 0.1398 | Train Balanced Accuracy: 95.2519 %
2024-04-06 07:45:36,308 - INFO - Epoch: 54 |Total validation time:0h:0m:26s | Validation Loss: 0.2474 | Validation Balanced Accuracy: 81.2692 % 
2024-04-06 07:45:36,308 - INFO - Epoch: 54 |Total testing time: 0h:0m:31s | Test Loss: 0.3170 | Test Balanced Accuracy: 84.7325 %
2024-04-06 07:47:36,265 - INFO - Epoch: 55 |Total training time: 0h:1m:1s | Train Loss: 0.1392 | Train Balanced Accuracy: 95.3075 %
2024-04-06 07:47:36,266 - INFO - Epoch: 55 |Total validation time:0h:0m:25s | Validation Loss: 0.2514 | Validation Balanced Accuracy: 80.5745 % 
2024-04-06 07:47:36,266 - INFO - Epoch: 55 |Total testing time: 0h:0m:32s | Test Loss: 0.3195 | Test Balanced Accuracy: 84.5496 %
2024-04-06 07:49:35,974 - INFO - Epoch: 56 |Total training time: 0h:1m:1s | Train Loss: 0.1385 | Train Balanced Accuracy: 95.2957 %
2024-04-06 07:49:35,974 - INFO - Epoch: 56 |Total validation time:0h:0m:25s | Validation Loss: 0.2445 | Validation Balanced Accuracy: 82.0921 % 
2024-04-06 07:49:35,975 - INFO - Epoch: 56 |Total testing time: 0h:0m:31s | Test Loss: 0.3156 | Test Balanced Accuracy: 85.1310 %
2024-04-06 07:51:35,265 - INFO - Epoch: 57 |Total training time: 0h:1m:1s | Train Loss: 0.1380 | Train Balanced Accuracy: 95.4503 %
2024-04-06 07:51:35,267 - INFO - Epoch: 57 |Total validation time:0h:0m:25s | Validation Loss: 0.2521 | Validation Balanced Accuracy: 80.5745 % 
2024-04-06 07:51:35,267 - INFO - Epoch: 57 |Total testing time: 0h:0m:32s | Test Loss: 0.3200 | Test Balanced Accuracy: 84.4770 %
2024-04-06 07:53:34,889 - INFO - Epoch: 58 |Total training time: 0h:1m:2s | Train Loss: 0.1373 | Train Balanced Accuracy: 95.3627 %
2024-04-06 07:53:34,890 - INFO - Epoch: 58 |Total validation time:0h:0m:26s | Validation Loss: 0.2539 | Validation Balanced Accuracy: 79.9887 % 
